case_key,center_id,H,K,budget_tier,token,arch_idx,step,support_mse,validation_wmse,check_wmse,check_mae,check_worst10,cumulative_adaptation_seconds
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A13,13,10,0.004841911140829325,0.013084519654512405,0.014659115113317966,0.10036635398864746,0.04574229568243027,0.026370200000000565
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A13,13,20,0.004598028492182493,0.013452603481709957,0.015052818693220615,0.1016850695014,0.04679988697171211,0.0488521999999989
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A13,13,50,0.003997300751507282,0.014514039270579815,0.01618383452296257,0.10543813556432724,0.04973408207297325,0.117988599999995
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A55,55,0,0.00626442302018404,0.004651290830224752,0.003968401812016964,0.049634192138910294,0.015830298885703087,0.0
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A55,55,1,0.005910811014473438,0.0044499472714960575,0.003779422026127577,0.048298563808202744,0.015179414302110672,0.02886019999999867
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A55,55,5,0.004815457854419947,0.0038592489436268806,0.0032264883629977703,0.04450688883662224,0.0130056357011199,0.12562270000000098
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A55,55,10,0.003949358593672514,0.003452825592830777,0.002849422162398696,0.04206244647502899,0.01117883250117302,0.2620744999999989
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A55,55,20,0.003096505766734481,0.0031855201814323664,0.002611275063827634,0.040919914841651917,0.009709667414426804,0.5229150999999987
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A55,55,50,0.002522435039281845,0.0033315313048660755,0.002783788600936532,0.04299158602952957,0.009959152899682522,1.3071132999999975
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A56,56,0,0.0066431136801838875,0.006113050971180201,0.005963488947600126,0.06344421207904816,0.0198178980499506,0.0
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A56,56,1,0.006351064424961805,0.006067141890525818,0.005905951373279095,0.06327752768993378,0.019397232681512833,0.02576640000000019
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A56,56,5,0.005352111998945475,0.005952769424766302,0.00574859045445919,0.06287793070077896,0.018149781972169876,0.13155300000000203
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A56,56,10,0.004412289708852768,0.005926967598497868,0.0056761023588478565,0.06286855041980743,0.017389969900250435,0.26060680000000325
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A56,56,20,0.0032274138648062944,0.0060940696857869625,0.005768811330199242,0.06377098709344864,0.01744868792593479,0.5278491000000081
c1080_h4_k20_bmedium,1080,4,20,medium,STRONG_A56,56,50,0.002061643172055483,0.006928596645593643,0.006476070731878281,0.06748918443918228,0.020261170342564583,1.3071935000000146
c1081_h1_k10_btight,1081,1,10,tight,PT_A57,57,0,0.005264948587864637,0.009487270377576351,0.013361815363168716,0.09386385977268219,0.054876264184713364,0.0
c1081_h1_k10_btight,1081,1,10,tight,PT_A57,57,1,0.005190982948988676,0.009487858042120934,0.013363409787416458,0.0938618928194046,0.05490880832076073,0.028307399999999205
c1081_h1_k10_btight,1081,1,10,tight,PT_A57,57,5,0.004915905650705099,0.009510612115263939,0.013400898315012455,0.09399819374084473,0.055140625685453415,0.131070900000001
c1081_h1_k10_btight,1081,1,10,tight,PT_A57,57,10,0.004607501905411482,0.00957268662750721,0.01349965762346983,0.09437484294176102,0.05560646578669548,0.26238440000000196
c1081_h1_k10_btight,1081,1,10,tight,PT_A57,57,20,0.004070936236530542,0.009762256406247616,0.013797874562442303,0.09547512978315353,0.05685516446828842,0.5078330999999991
c1081_h1_k10_btight,1081,1,10,tight,PT_A57,57,50,0.0028721848502755165,0.010513527318835258,0.014944860711693764,0.09949632734060287,0.06132744625210762,1.2434358000000003
c1081_h1_k10_btight,1081,1,10,tight,C1_A57,57,0,0.007050313986837864,0.01908784918487072,0.02502395585179329,0.130026176571846,0.09630709141492844,0.0
c1081_h1_k10_btight,1081,1,10,tight,C1_A57,57,1,0.0067085265181958675,0.018315281718969345,0.02406439743936062,0.12712077796459198,0.09367667138576508,0.024163099999999105
c1081_h1_k10_btight,1081,1,10,tight,C1_A57,57,5,0.0059804245829582214,0.016355173662304878,0.021557822823524475,0.11959166079759598,0.08636882156133652,0.12268010000000018
c1081_h1_k10_btight,1081,1,10,tight,C1_A57,57,10,0.005693991202861071,0.015251297503709793,0.020082024857401848,0.11533883213996887,0.08167924731969833,0.24218239999999724
c1081_h1_k10_btight,1081,1,10,tight,C1_A57,57,20,0.005562454462051392,0.01455764938145876,0.019129127264022827,0.11267370730638504,0.07846054434776306,0.5025524999999949
c1081_h1_k10_btight,1081,1,10,tight,C1_A57,57,50,0.00541247334331274,0.014433711767196655,0.01902284100651741,0.11234749853610992,0.07821918278932571,1.237685599999999
c1081_h1_k10_btight,1081,1,10,tight,STRONG_A55,55,0,0.008875850588083267,0.00824797060340643,0.011370870284736156,0.0870220810174942,0.04715557396411896,0.0
c1081_h1_k10_btight,1081,1,10,tight,STRONG_A55,55,1,0.008700208738446236,0.008160538971424103,0.011222723871469498,0.08641332387924194,0.046569954603910446,0.02456540000000018
c1081_h1_k10_btight,1081,1,10,tight,STRONG_A55,55,5,0.008125548250973225,0.007900901138782501,0.010749845765531063,0.08441762626171112,0.044708576053380966,0.12228670000000363
c1081_h1_k10_btight,1081,1,10,tight,STRONG_A55,55,10,0.0076149278320372105,0.0077184708788990974,0.010357917286455631,0.0826663225889206,0.043080370873212814,0.24981700000000373
c1081_h1_k10_btight,1081,1,10,tight,STRONG_A55,55,20,0.006972623057663441,0.007596388924866915,0.009957842528820038,0.08087778091430664,0.041297975927591324,0.5011563000000017
c1081_h1_k10_btight,1081,1,10,tight,STRONG_A55,55,50,0.005987158045172691,0.007738946005702019,0.009840179234743118,0.08051729947328568,0.040483660995960236,1.2300122000000009
c1081_h1_k10_btight,1081,1,10,tight,STRONG_A56,56,0,0.0070402915589511395,0.009408345445990562,0.012759029865264893,0.09228898584842682,0.05128657817840576,0.0
c1081_h1_k10_btight,1081,1,10,tight,STRONG_A56,56,1,0.006867674645036459,0.00931701622903347,0.012644605711102486,0.09183508157730103,0.050936754792928696,0.026781699999997244
c1081_h1_k10_btight,1081,1,10,tight,STRONG_A56,56,5,0.006278674583882093,0.009051090106368065,0.01230620313435793,0.09048628807067871,0.0498962439596653,0.12527590000000188
c1081_h1_k10_btight,1081,1,10,tight,STRONG_A56,56,10,0.005700832232832909,0.008876929990947247,0.012077444233000278,0.08958151191473007,0.049185968935489655,0.2496969
c1081_h1_k10_btight,1081,1,10,tight,STRONG_A56,56,20,0.00483279675245285,0.008817107416689396,0.011987208388745785,0.08913566172122955,0.04893394932150841,0.4942502000000033
c1081_h1_k10_btight,1081,1,10,tight,STRONG_A56,56,50,0.0031864673364907503,0.009404458105564117,0.012724468484520912,0.09193135052919388,0.051576413214206696,1.234284100000007
c1081_h1_k20_btight,1081,1,20,tight,PT_A57,57,0,0.006432301830500364,0.00949884857982397,0.0133200129494071,0.09358158707618713,0.05516058951616287,0.0
c1081_h1_k20_btight,1081,1,20,tight,PT_A57,57,1,0.006205689162015915,0.009332774206995964,0.013061258010566235,0.09260665625333786,0.05427055060863495,0.027529799999999938
c1081_h1_k20_btight,1081,1,20,tight,PT_A57,57,5,0.005544218700379133,0.008862110786139965,0.01227556448429823,0.08961986750364304,0.05145272612571716,0.12961430000000718
c1081_h1_k20_btight,1081,1,20,tight,PT_A57,57,10,0.00507104117423296,0.008546779863536358,0.011668171733617783,0.08726437389850616,0.049204934388399124,0.2607818000000073
c1081_h1_k20_btight,1081,1,20,tight,PT_A57,57,20,0.004640741739422083,0.008290639147162437,0.011054563336074352,0.08482588082551956,0.04688897356390953,0.520150600000008
c1081_h1_k20_btight,1081,1,20,tight,PT_A57,57,50,0.004194545093923807,0.008024601265788078,0.010462934151291847,0.08239062875509262,0.044624410569667816,1.2553470000000075
c1081_h1_k20_btight,1081,1,20,tight,C1_A57,57,0,0.018703939393162727,0.019035950303077698,0.0250813290476799,0.13006891310214996,0.09668503701686859,0.0
c1081_h1_k20_btight,1081,1,20,tight,C1_A57,57,1,0.01614411547780037,0.017008185386657715,0.02250533178448677,0.12233386933803558,0.08937409520149231,0.02476520000000093
c1081_h1_k20_btight,1081,1,20,tight,C1_A57,57,5,0.01069923397153616,0.013120303861796856,0.01692146249115467,0.10635079443454742,0.07001635432243347,0.127665700000005
c1081_h1_k20_btight,1081,1,20,tight,C1_A57,57,10,0.008656570687890053,0.012159070000052452,0.014712946489453316,0.09932313114404678,0.06034398078918457,0.25572380000000194
c1081_h1_k20_btight,1081,1,20,tight,C1_A57,57,20,0.00797963235527277,0.01232741679996252,0.013898639939725399,0.09644807875156403,0.05575361102819443,0.5076120999999993
c1081_h1_k20_btight,1081,1,20,tight,C1_A57,57,50,0.007765400689095259,0.012526721693575382,0.013749990612268448,0.09576090425252914,0.05489840731024742,1.2648347999999991
c1081_h1_k20_btight,1081,1,20,tight,STRONG_A55,55,0,0.007557888515293598,0.008241767063736916,0.011280791833996773,0.0866391584277153,0.04716015234589577,0.0
c1081_h1_k20_btight,1081,1,20,tight,STRONG_A55,55,1,0.007241255138069391,0.008074660785496235,0.01101136114448309,0.08549980819225311,0.046135809272527695,0.023466700000000174
c1081_h1_k20_btight,1081,1,20,tight,STRONG_A55,55,5,0.006263503339141607,0.007612190209329128,0.010190833359956741,0.08181700855493546,0.04300928860902786,0.13177000000000305
c1081_h1_k20_btight,1081,1,20,tight,STRONG_A55,55,10,0.0055008637718856335,0.0073441932909190655,0.009571542032063007,0.07888224720954895,0.040552906692028046,0.25597780000000014
c1081_h1_k20_btight,1081,1,20,tight,STRONG_A55,55,20,0.004774519242346287,0.007273619994521141,0.009026913903653622,0.0762195885181427,0.03866847604513168,0.5175523999999996
c1081_h1_k20_btight,1081,1,20,tight,STRONG_A55,55,50,0.0042928787879645824,0.007577905897051096,0.008782272227108479,0.07466543465852737,0.03837190940976143,1.2850043999999983
c1081_h1_k20_btight,1081,1,20,tight,STRONG_A56,56,0,0.008801876567304134,0.00943024642765522,0.012720208615064621,0.09201543778181076,0.05156955122947693,0.0
c1081_h1_k20_btight,1081,1,20,tight,STRONG_A56,56,1,0.008336992934346199,0.009081884287297726,0.012269015423953533,0.09022726863622665,0.050083644688129425,0.025479200000003033
c1081_h1_k20_btight,1081,1,20,tight,STRONG_A56,56,5,0.006992363836616278,0.008113613352179527,0.010953155346214771,0.08495225757360458,0.04576954245567322,0.12247410000000514
c1081_h1_k20_btight,1081,1,20,tight,STRONG_A56,56,10,0.006055037025362253,0.007503466680645943,0.010022399947047234,0.08097042143344879,0.04269881173968315,0.26003060000000744
c1081_h1_k20_btight,1081,1,20,tight,STRONG_A56,56,20,0.0052621630020439625,0.007104535587131977,0.009228676557540894,0.07720014452934265,0.03998684138059616,0.5338857000000132
c1081_h1_k20_btight,1081,1,20,tight,STRONG_A56,56,50,0.0046144104562699795,0.006952081806957722,0.008680573664605618,0.07418884336948395,0.03798845782876015,1.294553099999984
c1081_h4_k10_btight,1081,4,10,tight,PT_A57,57,0,0.008277310989797115,0.011079367250204086,0.015397750772535801,0.09976392239332199,0.056505732238292694,0.0
c1081_h4_k10_btight,1081,4,10,tight,PT_A57,57,1,0.008223547600209713,0.011080979369580746,0.015419394709169865,0.09984054416418076,0.05660184845328331,0.024104600000001142
c1081_h4_k10_btight,1081,4,10,tight,PT_A57,57,5,0.008020053617656231,0.011089480482041836,0.015501216985285282,0.10013976693153381,0.056950893253088,0.12507530000000244
c1081_h4_k10_btight,1081,4,10,tight,PT_A57,57,10,0.0077873640693724155,0.01110289990901947,0.015592636540532112,0.10048121958971024,0.0573158897459507,0.2629075000000043
c1081_h4_k10_btight,1081,4,10,tight,PT_A57,57,20,0.0073743476532399654,0.011131566017866135,0.015740681439638138,0.10102985054254532,0.05787003040313721,0.5200573000000013
c1081_h4_k10_btight,1081,4,10,tight,PT_A57,57,50,0.006369587033987045,0.01118500530719757,0.015972305089235306,0.10191712528467178,0.058615997433662415,1.268374399999992
c1081_h4_k10_btight,1081,4,10,tight,C1_A57,57,0,0.012563568539917469,0.027483047917485237,0.03366488218307495,0.1523059904575348,0.10804247856140137,0.0
c1081_h4_k10_btight,1081,4,10,tight,C1_A57,57,1,0.011801020242273808,0.026512842625379562,0.03254131227731705,0.1493910849094391,0.10550207644701004,0.029247500000000315
c1081_h4_k10_btight,1081,4,10,tight,C1_A57,57,5,0.009419849142432213,0.023389915004372597,0.028861911967396736,0.1396493911743164,0.09678994119167328,0.12729189999999946
c1081_h4_k10_btight,1081,4,10,tight,C1_A57,57,10,0.007534606847912073,0.020759528502821922,0.025657081976532936,0.13092684745788574,0.08854712545871735,0.25337410000000204
c1081_h4_k10_btight,1081,4,10,tight,C1_A57,57,20,0.005730792414397001,0.017948074266314507,0.022033369168639183,0.12082300335168839,0.07802705466747284,0.49908160000000024
c1081_h4_k10_btight,1081,4,10,tight,C1_A57,57,50,0.004704186227172613,0.015917234122753143,0.019057292491197586,0.11221517622470856,0.06735970079898834,1.2508879000000057
c1081_h4_k10_btight,1081,4,10,tight,STRONG_A55,55,0,0.00500230910256505,0.00980939157307148,0.01262727566063404,0.09188351035118103,0.0428294874727726,0.0
c1081_h4_k10_btight,1081,4,10,tight,STRONG_A55,55,1,0.004989481996744871,0.009793920442461967,0.012599646113812923,0.09177838265895844,0.04271891713142395,0.02524969999999982
c1081_h4_k10_btight,1081,4,10,tight,STRONG_A55,55,5,0.004945199936628342,0.009741689078509808,0.012503347359597683,0.09141286462545395,0.042333099991083145,0.1275593999999991
c1081_h4_k10_btight,1081,4,10,tight,STRONG_A55,55,10,0.0049021290615201,0.009694001637399197,0.012409553863108158,0.09105696529150009,0.04193786159157753,0.25578300000000453
c1081_h4_k10_btight,1081,4,10,tight,STRONG_A55,55,20,0.00484156608581543,0.009638529270887375,0.012285205535590649,0.09058324247598648,0.04136819764971733,0.4979275000000065
c1081_h4_k10_btight,1081,4,10,tight,STRONG_A55,55,50,0.004736878909170628,0.00961561780422926,0.012162363156676292,0.09015078842639923,0.04064106196165085,1.2552902000000117
c1081_h4_k10_btight,1081,4,10,tight,STRONG_A56,56,0,0.0036701273638755083,0.01539204828441143,0.02078571729362011,0.11821429431438446,0.06888357549905777,0.0
c1081_h4_k10_btight,1081,4,10,tight,STRONG_A56,56,1,0.0036286034155637026,0.015371488407254219,0.020756801590323448,0.11813535541296005,0.06879374384880066,0.025560600000002154
c1081_h4_k10_btight,1081,4,10,tight,STRONG_A56,56,5,0.0034717542584985495,0.015296203084290028,0.02065015397965908,0.11784382164478302,0.06845860928297043,0.12661669999999958
c1081_h4_k10_btight,1081,4,10,tight,STRONG_A56,56,10,0.00329422764480114,0.015215989202260971,0.020535210147500038,0.11752364784479141,0.06809942424297333,0.26021970000000394
c1081_h4_k10_btight,1081,4,10,tight,STRONG_A56,56,20,0.0029892753809690475,0.015093042515218258,0.020356101915240288,0.11701734364032745,0.06753920763731003,0.5271520000000045
c1081_h4_k10_btight,1081,4,10,tight,STRONG_A56,56,50,0.002334829419851303,0.014915185049176216,0.020077185705304146,0.1161685362458229,0.06666416674852371,1.2961045999999818
c1081_h4_k20_btight,1081,4,20,tight,PT_A57,57,0,0.008149380795657635,0.011104250326752663,0.015387678518891335,0.09966281801462173,0.056505732238292694,0.0
c1081_h4_k20_btight,1081,4,20,tight,PT_A57,57,1,0.008055897429585457,0.0110508156940341,0.015284240245819092,0.09931178390979767,0.056086573749780655,0.025011800000001472
c1081_h4_k20_btight,1081,4,20,tight,PT_A57,57,5,0.007719631772488356,0.010860418900847435,0.014907680451869965,0.09802951663732529,0.05452365055680275,0.12330570000000307
c1081_h4_k20_btight,1081,4,20,tight,PT_A57,57,10,0.00736963888630271,0.010664795525372028,0.014507295563817024,0.09663659334182739,0.05279650166630745,0.25060229999999706
c1081_h4_k20_btight,1081,4,20,tight,PT_A57,57,20,0.006835810374468565,0.010367685928940773,0.013876658864319324,0.094408318400383,0.050077203661203384,0.5016450999999975
c1081_h4_k20_btight,1081,4,20,tight,PT_A57,57,50,0.00588584691286087,0.009793377481400967,0.012690065428614616,0.09014640003442764,0.04542041942477226,1.279086299999996
c1081_h4_k20_btight,1081,4,20,tight,C1_A57,57,0,0.029145879670977592,0.027500227093696594,0.03367936238646507,0.1524418592453003,0.10804247856140137,0.0
c1081_h4_k20_btight,1081,4,20,tight,C1_A57,57,1,0.02701522223651409,0.02586035616695881,0.03176853060722351,0.14743532240390778,0.10367175191640854,0.024252500000002897
c1081_h4_k20_btight,1081,4,20,tight,C1_A57,57,5,0.02032523974776268,0.02090849168598652,0.025801684707403183,0.13135768473148346,0.08884856104850769,0.1276587000000049
c1081_h4_k20_btight,1081,4,20,tight,C1_A57,57,10,0.015011884272098541,0.017327776178717613,0.021125055849552155,0.11823709309101105,0.07515516132116318,0.25887390000000465
c1081_h4_k20_btight,1081,4,20,tight,C1_A57,57,20,0.01000185590237379,0.014680086635053158,0.0168563574552536,0.10590454936027527,0.05891932174563408,0.5237083999999967
c1081_h4_k20_btight,1081,4,20,tight,C1_A57,57,50,0.007448339369148016,0.014780698344111443,0.015011297538876534,0.10040947049856186,0.048796266317367554,1.2801207000000119
c1081_h4_k20_btight,1081,4,20,tight,STRONG_A55,55,0,0.010086973197758198,0.00983044970780611,0.012588351033627987,0.09163341671228409,0.0428294874727726,0.0
c1081_h4_k20_btight,1081,4,20,tight,STRONG_A55,55,1,0.009724244475364685,0.00968366488814354,0.012359721586108208,0.09071889519691467,0.04200771823525429,0.02798880000000281
c1081_h4_k20_btight,1081,4,20,tight,STRONG_A55,55,5,0.008513820357620716,0.009235945530235767,0.011615590192377567,0.08766072243452072,0.03920627012848854,0.1313941000000014
c1081_h4_k20_btight,1081,4,20,tight,STRONG_A55,55,10,0.007419271860271692,0.008903572335839272,0.010973400436341763,0.08493058383464813,0.0368005745112896,0.25546499999999384
c1081_h4_k20_btight,1081,4,20,tight,STRONG_A55,55,20,0.0060911038890480995,0.00863755401223898,0.010244342498481274,0.08159583061933517,0.03449668362736702,0.5070553999999916
c1081_h4_k20_btight,1081,4,20,tight,STRONG_A55,55,50,0.004631565418094397,0.008487408980727196,0.009416792541742325,0.07751859724521637,0.03250647336244583,1.2665160999999543
c1081_h4_k20_btight,1081,4,20,tight,STRONG_A56,56,0,0.01048647053539753,0.015458055771887302,0.020686844363808632,0.11774695664644241,0.06888357549905777,0.0
c1081_h4_k20_btight,1081,4,20,tight,STRONG_A56,56,1,0.01022366713732481,0.015267998911440372,0.020438171923160553,0.11701034009456635,0.06813899427652359,0.02379150000000152
c1081_h4_k20_btight,1081,4,20,tight,STRONG_A56,56,5,0.00927682127803564,0.01458072941750288,0.019529016688466072,0.11425171792507172,0.06535225361585617,0.1284737000000078
